2528	U2382	news_5675 news_5512 news_123 news_3997 news_5364 news_3894 news_2374 news_7682	news_6265-0 news_885-0 news_2501-0 news_1730-1 news_2834-0 news_2927-0
9513	U91	news_5658 news_2864 news_5329 news_1150 news_4343	news_2538-1 news_1781-0 news_2351-0 news_2571-0 news_1596-0 news_4333-0
627	U3801	news_297 news_8307 news_2547 news_7547 news_5182	news_8463-0 news_482-0 news_905-0 news_815-0 news_6377-1 news_2696-0
3818	U3116	news_5083 news_2348 news_6878 news_4249 news_4078 news_7490	news_873-0 news_755-0 news_6208-0 news_1749-0 news_6402-1 news_1596-0
5870	U393	news_453 news_1490 news_1963 news_8195	news_5300-0 news_5104-1 news_3957-0 news_4165-0 news_4976-0 news_4194-0
9503	U957	news_6795 news_6144 news_5303 news_2642 news_8640 news_1922 news_7661	news_6471-0 news_5032-1 news_6753-0 news_7645-0 news_5299-0 news_2927-0
3156	U2721	news_5119 news_6272 news_1370 news_405 news_5309 news_8570	news_1254-0 news_1115-0 news_6620-0 news_1087-0 news_1291-1 news_3946-0
8011	U5956	news_1931 news_884 news_2410 news_1314	news_6526-0 news_1317-0 news_4637-1 news_1692-0 news_2755-0 news_2908-0
3532	U2934	news_6822 news_2739 news_3990 news_5079 news_2904 news_6220 news_7237	news_8446-1 news_2819-0 news_139-0 news_116-0 news_1678-0 news_6610-0
2098	U2079	news_1164 news_1115 news_759 news_3922 news_6110 news_7824 news_7599 news_6649 news_7141 news_4033	news_3947-0 news_1291-0 news_6565-0 news_6493-0 news_6241-0 news_6361-1
316	U6323		news_5697-0 news_2898-0 news_8278-0 news_6625-0 news_2755-1 news_3998-0
9141	U698	news_4056 news_729 news_5161 news_8612 news_5629 news_2396 news_5077 news_8468 news_6460	news_1118-0 news_1571-0 news_2164-0 news_1067-0 news_656-1 news_6566-0
9564	U998	news_3906 news_5403 news_7950	news_7659-0 news_2690-0 news_5950-1 news_2016-0 news_6361-0 news_7545-0
8745	U584	news_8464 news_2048 news_1568 news_5085 news_5864	news_2275-0 news_6341-0 news_6402-1 news_1444-0 news_6373-0 news_2521-0
3974	U3209	news_8628 news_7236 news_5109	news_6521-0 news_1445-0 news_6656-0 news_6581-1 news_6797-0 news_6684-0
397	U1181	news_534 news_971 news_426 news_2665 news_5183	news_1108-0 news_3935-0 news_7172-1 news_5046-0 news_5248-0 news_1467-0
2974	U2623	news_1931 news_5698 news_8623 news_7516 news_1330 news_7497 news_7589	news_7135-0 news_7636-0 news_6182-1 news_5687-0 news_184-0 news_4979-0
6463	U4885	news_1399 news_7164 news_4575 news_7600 news_5193 news_7809 news_1871 news_6135 news_795 news_252	news_6533-0 news_6738-0 news_6312-0 news_1449-0 news_1309-1 news_743-0
10202	U1401	news_2838 news_2944 news_2271 news_6186 news_8564 news_6018 news_1795 news_2890 news_5838 news_6187	news_4004-0 news_2913-0 news_6632-1 news_3446-0 news_232-0 news_1713-0
1202	U1506	news_778 news_5706 news_3988 news_4284 news_7816 news_339	news_2476-0 news_5219-0 news_947-0 news_789-1 news_340-0 news_6434-0
1550	U1746	news_1036 news_8321 news_1364 news_6324 news_7657	news_2936-0 news_2880-1 news_6840-0 news_6271-0 news_712-0 news_2577-0
9954	U1230	news_167	news_982-0 news_6602-1 news_6684-0 news_1449-0 news_6653-0 news_6545-0
7298	U5456	news_5185 news_4076 news_5729 news_1278 news_4021 news_6238 news_1637	news_885-0 news_1626-0 news_6476-0 news_2064-0 news_6395-1 news_6312-0
4436	U3505	news_7080 news_6641 news_8457 news_5597 news_6699 news_5700	news_1336-0 news_5586-0 news_1327-0 news_6168-0 news_4734-1 news_5121-0
3783	U3071	news_535 news_5262 news_6109 news_726 news_1281 news_6346 news_5967 news_8260 news_4023 news_5824	news_789-0 news_1653-0 news_7740-0 news_6329-0 news_1325-0 news_1987-1
8389	U6213	news_1323 news_7994 news_5729 news_1183 news_8533 news_4732 news_8289	news_5036-0 news_1118-0 news_4379-0 news_2351-1 news_5160-0 news_2323-0
334	U5709	news_6065 news_8206	news_1831-1 news_2016-0 news_1938-0 news_1755-0 news_6657-0 news_544-0
2708	U2474	news_2290 news_6649 news_2302 news_580 news_4123	news_2096-0 news_3643-0 news_5366-1 news_8344-0 news_2087-0 news_8123-0
10281	U1448	news_221 news_2874 news_788 news_614 news_5622	news_3914-0 news_6050-1 news_8320-0 news_6457-0 news_4660-0 news_6620-0
4385	U3472	news_4691 news_4581 news_3944 news_5056 news_7904	news_6791-0 news_6797-1 news_6515-0 news_1735-0 news_6659-0 news_6555-0
7244	U5423	news_5121 news_1958 news_286 news_5405	news_6602-0 news_6545-0 news_6629-0 news_6523-0 news_6780-0 news_6581-1
3275	U2791	news_400 news_8623 news_7239 news_6542 news_5008 news_2914 news_2285 news_8095	news_6545-1 news_7680-0 news_743-0 news_640-0 news_987-0 news_2264-0
7687	U524	news_6487 news_6218 news_3968 news_8281 news_7651 news_7179 news_7979 news_7666 news_7526	news_1627-0 news_7489-1 news_4751-0 news_2524-0 news_6100-0 news_2197-0
9692	U1080	news_6124 news_1187	news_7564-0 news_2476-0 news_8607-0 news_6327-1 news_2864-0 news_2501-0
2550	U2397	news_1117 news_7383 news_7663 news_5426 news_4622 news_7497 news_4234 news_3415	news_2538-0 news_4379-0 news_4670-0 news_727-0 news_1256-1 news_1730-0
6792	U5104	news_6530 news_3889 news_4665 news_5493 news_4924 news_2707 news_4989	news_139-0 news_6325-0 news_6703-0 news_961-0 news_6384-1 news_997-0
6608	U4985	news_680 news_343 news_6877 news_1070 news_1956 news_1365	news_903-0 news_6533-0 news_6693-0 news_7587-0 news_6756-1 news_6602-0
5510	U4203	news_1958 news_5172 news_5768 news_5793 news_6172 news_1658 news_4023 news_3494	news_2231-0 news_7516-0 news_5248-0 news_268-0 news_6615-1 news_6513-0
6840	U5139	news_3897 news_127 news_8619	news_167-0 news_6386-0 news_645-0 news_4020-0 news_6811-1 news_6804-0
2329	U2240	news_3976 news_7920 news_1987 news_1166 news_4482 news_6144	news_8414-0 news_4379-0 news_5703-0 news_727-1 news_4670-0 news_4333-0
9581	U14	news_5884 news_1495 news_6085 news_8036 news_7713	news_6515-0 news_6797-1 news_6656-0 news_5268-0 news_6802-0 news_6817-0
9924	U1213	news_2024 news_2409 news_7921 news_8579 news_6385 news_2717 news_4005 news_5087 news_7146 news_2758	news_2038-0 news_982-1 news_6630-0 news_725-0 news_6581-0 news_5967-0
8563	U6331	news_2164 news_4298 news_348	news_6353-0 news_7231-0 news_126-0 news_7057-0 news_7180-0 news_7580-1
8978	U6589	news_6143 news_404 news_1749 news_1545	news_2837-0 news_6137-1 news_7774-0 news_5405-0 news_6402-0 news_5451-0
5194	U3999	news_5665	news_6052-0 news_5989-0 news_5975-0 news_885-0 news_6361-1 news_396-0
6572	U4958	news_2415 news_6057 news_6889 news_301 news_639 news_6138 news_8397 news_7140 news_1536	news_1119-0 news_1262-0 news_1291-0 news_1448-1 news_125-0 news_121-0
2442	U2313		news_2819-0 news_116-0 news_5441-0 news_8503-0 news_8447-1 news_8463-0
3565	U2947	news_5854 news_5781 news_5809 news_2488 news_405 news_5988 news_6612 news_5897 news_1052 news_6052	news_7729-0 news_7383-0 news_2732-0 news_4659-1 news_5041-0 news_6374-0
1	U3233	news_6776 news_4256 news_1373 news_6334 news_4657 news_7667 news_6179 news_6257	news_1449-0 news_2221-0 news_130-0 news_6533-0 news_6738-1 news_1322-0
8268	U6131	news_5010 news_8474 news_1322	news_4740-0 news_7135-0 news_1953-1 news_7636-0 news_317-0 news_6182-0
7307	U5463	news_6845 news_1707 news_6414	news_6474-0 news_6736-0 news_130-1 news_5697-0 news_6552-0 news_2755-0
2994	U232	news_2350 news_4079 news_2798 news_4293	news_1492-0 news_148-1 news_6568-0 news_982-0 news_4224-0 news_5441-0
9071	U650	news_7724 news_7495 news_4044 news_5281 news_7876 news_298 news_8477 news_2928 news_4987	news_7135-0 news_4740-0 news_214-1 news_184-0 news_4979-0 news_5639-0
438	U2616	news_840 news_6843 news_2745 news_896	news_6321-0 news_2064-1 news_396-0 news_2538-0 news_1938-0 news_1831-0
3941	U3189	news_8642 news_1656 news_790 news_3574	news_396-0 news_5219-0 news_4672-1 news_2595-0 news_5070-0 news_340-0
2572	U2408	news_7829 news_345 news_5287	news_4698-0 news_7714-0 news_593-0 news_2701-1 news_4640-0 news_1646-0
9007	U61	news_6685 news_895 news_8320 news_8566 news_165 news_5845 news_5019 news_5290 news_4069	news_3985-0 news_1468-0 news_254-1 news_4680-0 news_181-0 news_1965-0
10081	U123	news_6755 news_2492 news_7719 news_1560	news_997-0 news_1695-1 news_5629-0 news_6882-0 news_1372-0 news_3649-0
4809	U3738	news_5377 news_5619 news_1294 news_1768 news_2767 news_6115 news_6867 news_2871	news_5422-0 news_5747-0 news_1599-1 news_7497-0 news_6321-0 news_6618-0
7447	U5551	news_1549 news_229 news_4998 news_1962 news_134 news_6209 news_6495	news_6969-0 news_1953-0 news_8486-0 news_4048-0 news_7636-0 news_5372-1
4741	U3698	news_7220 news_463 news_7176 news_6351 news_4140 news_1643 news_5208 news_7497 news_6692	news_4729-0 news_1174-1 news_789-0 news_206-0 news_1896-0 news_7139-0
3605	U2969	news_8611 news_6598 news_4095 news_358 news_7462 news_7574 news_331 news_5795 news_1450 news_1653	news_251-0 news_4975-0 news_4373-0 news_5484-1 news_975-0 news_1695-0
8818	U6487		news_6797-0 news_6581-0 news_6602-1 news_6515-0 news_6751-0 news_1735-0
10019	U1275	news_987 news_7794 news_370 news_2722 news_6663 news_5150 news_8206 news_5918	news_2855-0 news_2654-0 news_5231-0 news_4589-1 news_990-0 news_5255-0
3048	U2666	news_2647 news_5056 news_5145 news_2382 news_2194 news_773 news_4231 news_6394	news_6264-1 news_961-0 news_6411-0 news_139-0 news_1678-0 news_533-0
4404	U3489	news_5340 news_1878 news_4710 news_354 news_7765	news_6353-0 news_170-0 news_656-1 news_109-0 news_982-0 news_725-0
3027	U2653	news_1401 news_1922 news_6710 news_7876 news_2827 news_2458 news_5990 news_1028 news_4361	news_2459-0 news_4261-1 news_6611-0 news_2514-0 news_2347-0 news_1445-0
3881	U3146	news_339 news_1229	news_228-1 news_354-0 news_1791-0 news_6071-0 news_1038-0 news_8452-0
3947	U3191	news_3012 news_5426 news_1855 news_2209 news_3660 news_197 news_1747 news_8234 news_4647	news_1025-1 news_2630-0 news_5882-0 news_5039-0 news_1760-0 news_4692-0
8360	U6190	news_1969 news_1498	news_6343-0 news_1163-1 news_1404-0 news_987-0 news_1445-0 news_6280-0
9568	U1002	news_8119 news_8375 news_576 news_6158 news_4046	news_750-0 news_5178-0 news_8495-0 news_5968-1 news_8397-0 news_1073-0
1127	U6		news_2510-1 news_1535-0 news_6535-0 news_3660-0 news_6002-0 news_2575-0
1555	U1751	news_5999 news_2404 news_6498 news_6184 news_8423 news_274	news_1205-1 news_6618-0 news_1702-0 news_1308-0 news_6526-0 news_6407-0
6461	U4883	news_2543 news_6799 news_8627 news_1117 news_5659 news_6890 news_6203 news_2766 news_6790 news_7506	news_2507-1 news_6278-0 news_1444-0 news_2506-0 news_2275-0 news_8282-0
3646	U2996	news_466 news_1402 news_7745 news_2396 news_2348	news_2880-0 news_6234-0 news_5111-0 news_6156-1 news_5705-0 news_4762-0
2457	U2327		news_148-1 news_1445-0 news_982-0 news_1375-0 news_1087-0 news_1404-0
383	U2431	news_2776 news_2814 news_5485 news_1722 news_5051	news_2651-0 news_5160-0 news_5289-0 news_2361-1 news_5036-0 news_5218-0
3788	U272	news_2635 news_5251 news_185 news_961 news_456 news_3495 news_5232	news_2769-0 news_6612-0 news_338-1 news_305-0 news_8331-0 news_378-0
8045	U5974	news_7241 news_402 news_1293	news_7399-0 news_1247-0 news_6327-0 news_1596-0 news_4011-0 news_4959-1
937	U2900	news_8633 news_1729 news_3008 news_987 news_7876 news_3020	news_6514-0 news_947-0 news_6601-1 news_725-0 news_1061-0 news_6621-0
6349	U4809	news_5836 news_8408	news_1257-0 news_8447-0 news_8135-0 news_2002-0 news_226-0 news_250-1
2958	U2612	news_2693 news_5919 news_491 news_7318 news_5277 news_2644 news_5433	news_2680-0 news_2687-0 news_4999-0 news_727-0 news_2595-1 news_2538-0
515	U5617	news_859 news_1711 news_7602	news_5613-0 news_6248-0 news_2401-0 news_6015-0 news_6010-1 news_6074-0
6892	U5171	news_905 news_1445 news_906 news_189 news_1293 news_4178	news_858-1 news_7196-0 news_7831-0 news_610-0 news_1492-0 news_2965-0
1181	U1495	news_1269 news_641 news_7172 news_2629 news_2314 news_1239 news_6203	news_8123-1 news_2915-0 news_3496-0 news_759-0 news_1677-0 news_5094-0
1641	U1803	news_2281 news_6867 news_457 news_600 news_1229 news_3539 news_4040	news_7111-0 news_6154-0 news_6038-0 news_6057-1 news_6238-0 news_6164-0
8371	U6198	news_6574 news_2359 news_5558 news_2018 news_2924 news_7484 news_5889 news_2650	news_6543-1 news_4224-0 news_947-0 news_6568-0 news_6327-0 news_6753-0
2284	U2202	news_674 news_2314 news_8187 news_2849 news_5888	news_5750-0 news_8025-1 news_7534-0 news_7958-0 news_2633-0 news_1185-0
7027	U5260	news_5056 news_2783 news_6206 news_7393	news_5448-0 news_1366-1 news_1678-0 news_5382-0 news_6608-0 news_1706-0
2847	U2550	news_7225 news_2599 news_6061 news_896 news_2422 news_3489	news_6321-0 news_6570-0 news_2621-1 news_160-0 news_8306-0 news_8398-0
5850	U4415	news_1123 news_7813 news_7707 news_7530 news_7064 news_6797 news_7744 news_7274 news_8507	news_1118-0 news_6773-0 news_7113-0 news_1256-0 news_824-0 news_1769-1
7706	U5738	news_4527 news_6094 news_2732 news_3602	news_5695-1 news_1187-0 news_1350-0 news_441-0 news_7790-0 news_5350-0
572	U1556	news_2220 news_113 news_8285 news_3905 news_148 news_4482 news_6074 news_5104	news_1118-0 news_2018-1 news_727-0 news_1675-0 news_7166-0 news_8155-0
1995	U182	news_6867 news_1374 news_5988 news_8177 news_6387	news_7111-0 news_6548-1 news_6581-0 news_6810-0 news_1216-0 news_982-0
10294	U1457	news_7757 news_8601 news_6102 news_6865 news_5969	news_2275-0 news_4368-0 news_4260-0 news_4263-1 news_6803-0 news_8334-0
3284	U2796	news_6725 news_5346 news_3904 news_4566 news_5637	news_673-0 news_7597-0 news_1072-1 news_2832-0 news_2808-0 news_6028-0
4802	U3734	news_4559 news_8391 news_1897 news_7227 news_7778 news_5185 news_7697 news_1708 news_2951 news_7125	news_7659-1 news_6361-0 news_5950-0 news_2690-0 news_6360-0 news_2016-0
7931	U5894		news_139-1 news_6654-0 news_4086-0 news_2819-0 news_136-0 news_5385-0
4780	U3718	news_6710 news_5779 news_8226 news_966 news_5120	news_1325-0 news_1406-0 news_1115-0 news_6272-1 news_1362-0 news_982-0
232	U5264	news_7949 news_5725 news_1015	news_4269-0 news_2913-1 news_6770-0 news_2732-0 news_6802-0 news_8331-0
2273	U2194	news_6248 news_3502 news_5817 news_5692 news_4758	news_5381-0 news_4987-0 news_5221-0 news_710-1 news_6102-0 news_5154-0
1295	U1576	news_2697 news_3623 news_2315 news_5346 news_6154 news_5148	news_5934-0 news_4595-0 news_265-0 news_8463-0 news_427-0 news_258-1
4344	U3442	news_7737 news_6192 news_8245	news_2921-1 news_2578-0 news_6545-0 news_5104-0 news_5036-0 news_2538-0
1068	U2000	news_6810 news_3983 news_6258	news_4990-0 news_2968-1 news_2151-0 news_427-0 news_5323-0 news_1963-0
6978	U5225	news_3426 news_3915	news_1920-1 news_5676-0 news_361-0 news_2428-0 news_366-0 news_5147-0
718	U6172		news_5032-0 news_7764-0 news_6187-1 news_5041-0 news_7602-0 news_1115-0
528	U2053	news_8435 news_921 news_7200	news_4740-0 news_7135-0 news_214-0 news_5639-0 news_6309-1 news_4979-0
4305	U3407	news_7848 news_1262 news_503 news_1253	news_625-0 news_1115-0 news_148-1 news_7680-0 news_6272-0 news_6620-0
3262	U2782	news_864 news_8296 news_1951 news_2745 news_4950 news_5802 news_7151 news_1187 news_1039	news_6578-0 news_1471-0 news_6773-0 news_6565-0 news_6659-0 news_6653-1
8982	U6594	news_777 news_7588 news_5372 news_6512 news_172 news_2939	news_4224-0 news_396-1 news_6654-0 news_7764-0 news_1283-0 news_1115-0
8706	U6409	news_5376 news_1195 news_2509	news_4219-1 news_980-0 news_725-0 news_2595-0 news_8306-0 news_2902-0
6817	U5123	news_6529 news_8266 news_1097 news_2988 news_7503 news_7761 news_5246 news_5370 news_7178 news_3381	news_6613-0 news_6583-1 news_8331-0 news_6509-0 news_5622-0 news_6656-0
6961	U5216	news_2470 news_1291 news_6195 news_7168 news_7683 news_2830	news_148-0 news_6568-1 news_982-0 news_588-0 news_5032-0 news_1730-0
9077	U653	news_6753 news_6111 news_1675 news_803 news_949 news_7716 news_158 news_7076 news_7069 news_5832	news_709-1 news_6787-0 news_6745-0 news_991-0 news_6365-0 news_6566-0
4528	U3562	news_3917 news_8039 news_1068	news_982-0 news_1247-0 news_2476-1 news_980-0 news_7884-0 news_7565-0
2789	U2525	news_6881 news_803 news_250 news_1663 news_5536	news_6593-0 news_6581-0 news_6735-0 news_6515-0 news_6676-1 news_1806-0
3204	U2745	news_2679 news_5059 news_4060 news_4114 news_5085 news_5675 news_2354 news_8073 news_5882 news_2656	news_6433-0 news_2690-0 news_7069-0 news_2016-0 news_8046-0 news_8077-1
9094	U65	news_6321 news_2670 news_958 news_2064 news_2483 news_4019 news_2556	news_6654-0 news_6103-0 news_404-0 news_5134-0 news_1380-0 news_2913-1
3994	U3219	news_8507 news_6454 news_469 news_2865 news_4024	news_214-0 news_5639-0 news_4979-0 news_6309-0 news_3959-1 news_7492-0
2026	U2027	news_2065 news_3660	news_691-0 news_7172-0 news_6671-0 news_1449-0 news_3982-1 news_982-0
7466	U5568		news_2736-0 news_7059-0 news_2687-1 news_1953-0 news_1314-0 news_5033-0
4351	U3456	news_466 news_6573 news_4024 news_1762 news_4063	news_1749-0 news_4553-1 news_130-0 news_6299-0 news_8405-0 news_6804-0
6772	U5093	news_5045 news_740 news_2462 news_4724 news_6049 news_7136 news_397 news_2462	news_4740-0 news_7135-0 news_6182-1 news_8096-0 news_184-0 news_5687-0
2279	U2200	news_1707 news_8592 news_5479 news_2305	news_4368-0 news_5219-0 news_6402-0 news_6803-1 news_1115-0 news_720-0
8967	U6585	news_3656 news_2711 news_1087 news_514 news_2835 news_5239	news_7474-1 news_7636-0 news_1953-0 news_4740-0 news_6969-0 news_317-0
5683	U4315	news_5996 news_2559 news_6174 news_1962 news_861 news_769 news_7779 news_6277 news_6607 news_3623	news_5488-0 news_4224-0 news_1247-0 news_618-0 news_2631-1 news_2571-0
5604	U4262	news_4078 news_1100 news_795 news_6480 news_7968 news_131 news_7506 news_1214 news_1703 news_6057	news_2624-0 news_6547-0 news_7134-0 news_252-1 news_8055-0 news_6653-0
1809	U1895	news_2509 news_3951 news_8092 news_1930	news_3891-1 news_1141-0 news_8054-0 news_5087-0 news_7481-0 news_7505-0
6018	U4538	news_2726 news_8420 news_3900 news_5250 news_6074 news_5837 news_8265 news_7698 news_8007	news_5917-0 news_7645-1 news_7640-0 news_1550-0 news_4640-0 news_2477-0
5951	U4485	news_6351 news_7658 news_248 news_947	news_4900-1 news_5186-0 news_1283-0 news_3943-0 news_7778-0 news_6277-0
2866	U2557	news_7686 news_5386 news_1414 news_352 news_8101 news_6844 news_5163 news_775	news_7100-1 news_2609-0 news_2300-0 news_7201-0 news_5091-0 news_6804-0
6160	U4637	news_8450 news_4208 news_1965 news_1821	news_7764-0 news_8607-0 news_4682-1 news_982-0 news_5441-0 news_1492-0
8635	U6368	news_1395 news_8557 news_4224 news_6570	news_2515-0 news_6322-0 news_5376-0 news_5313-1 news_6778-0 news_2446-0
6619	U4995	news_843 news_974 news_5250 news_1815 news_1218 news_5796 news_7207	news_4635-0 news_5112-0 news_3997-1 news_2383-0 news_2290-0 news_8007-0
6040	U4548	news_619	news_396-1 news_5186-0 news_6753-0 news_608-0 news_1696-0 news_6654-0
7043	U5274	news_6730 news_5062 news_6012 news_2827	news_7497-0 news_5206-0 news_6618-0 news_4009-0 news_6343-1 news_7755-0
3147	U2717	news_1435 news_1627 news_1127 news_1722 news_8380 news_1543	news_645-0 news_1118-0 news_2615-0 news_2571-0 news_4722-0 news_4379-1
4062	U3261	news_4304 news_8296 news_2293 news_5065 news_2461 news_8426 news_6563 news_5803	news_5257-1 news_2588-0 news_1224-0 news_1265-0 news_1426-0 news_2792-0
3569	U2949	news_2395 news_432 news_5805 news_8350 news_5368 news_8374	news_5652-1 news_3415-0 news_8306-0 news_4607-0 news_6547-0 news_6608-0
261	U2243	news_1714 news_5554 news_8630 news_553 news_2442 news_5129 news_7206 news_7600 news_6353 news_7139	news_2609-1 news_1858-0 news_5124-0 news_6666-0 news_6767-0 news_4333-0
1118	U6548	news_1850 news_4263 news_1274 news_1197 news_4051 news_6817 news_541 news_6203 news_386 news_5673	news_6044-0 news_7847-0 news_5339-1 news_2075-0 news_8441-0 news_5278-0
8218	U6091	news_7532 news_5337 news_520 news_2671 news_752	news_991-0 news_6778-0 news_5313-1 news_6361-0 news_4996-0 news_6581-0
821	U5221	news_988 news_276 news_1123 news_5292 news_1393 news_2521 news_6200 news_804	news_3946-0 news_1441-0 news_1444-0 news_1593-1 news_6437-0 news_3357-0
7535	U5631	news_588 news_8281 news_375 news_6592	news_1051-0 news_6271-1 news_1435-0 news_6487-0 news_6778-0 news_759-0
7795	U530	news_4609 news_1346 news_5029 news_784 news_3465 news_271	news_6402-0 news_1253-0 news_1404-0 news_1136-1 news_1445-0 news_6373-0
2134	U191		news_5441-0 news_2538-0 news_7692-1 news_270-0 news_7645-0 news_6543-0
4863	U3766	news_3984 news_2661 news_2714 news_253 news_7208 news_1277 news_1006	news_4224-0 news_2510-0 news_5032-0 news_6568-0 news_980-1 news_5971-0
5754	U4361	news_619 news_906 news_1908 news_875 news_6154 news_7502 news_6491 news_8119 news_7067 news_3649	news_157-0 news_5286-0 news_7740-0 news_5395-0 news_4128-1 news_6144-0
